date, description, maxDrawdown, maxDrawdownDuration, maxProfit, maxProfitDuration, numOfLosses, positionDuration, runningPnL, totalLossPnL, totalTrades, totalWinPnL,numOfWins
10/28/2014,Breakup,-650,176,13300,9567,0,9900,11112.4824,0,1,11112.4824,1
10/29/2014,BreakdownCounterTrend,-600,270,1150,469,0,606,611.836,0,1,611.836,1
10/29/2014,Breakup,-1650,6377,2900,10368,1,13725,73.684,-38.1552,2,111.8392,1
10/30/2014,Breakdown,-450,169,5250,7964,0,10165,3062.0384,0,1,3062.0384,1
10/31/2014,BreakdownCounterTrend,-900,823,2850,2490,0,4915,1311.6232,0,1,1311.6232,1
10/31/2014,Breakdown,-1400,1239,1700,703,0,3129,161.6416,0,1,161.6416,1
10/31/2014,Breakup,-700,37,7150,5401,0,10416,3061.6512,0,1,3061.6512,1
11/3/2014,BreakdownCounterTrend,-950,1270,1650,1686,0,1788,1311.7752,0,1,1311.7752,1
11/3/2014,Breakdown,-1400,388,2450,2408,0,4475,173.5016,0,2,173.5016,2
11/4/2014,BreakdownCounterTrend,-400,264,4250,5373,0,7714,2611.6824,0,1,2611.6824,1
11/4/2014,Breakdown,-450,151,1950,1372,0,3713,311.7192,0,1,311.7192,1
11/5/2014,Breakdown,-350,1216,6350,1710,0,3358,3212.1096,0,1,3212.1096,1
11/5/2014,BreakdownCounterTrend,-3750,1374,6500,3667,1,6118,524.1312,-2837.976,2,3362.1072,1
11/5/2014,Breakup,-2500,3195,300,19,1,3197,-2337.9776,-2337.9776,1,0,0
11/6/2014,BreakdownCounterTrend,-2700,1267,2500,529,2,2252,-2675.7232,-2675.7232,2,0,0
11/6/2014,Breakup,-950,5009,3000,1170,1,5012,-887.8744,-887.8744,1,0,0
11/7/2014,BreakdownCounterTrend,-3050,1064,2450,83,1,4036,-1737.6656,-1737.6656,1,0,0
11/10/2014,BreakdownCounterTrend,-500,89,19150,7001,1,12633,12523.4656,-88.3464,2,12611.812,1
11/10/2014,Breakdown,-2850,1581,2900,4603,2,11190,-2626.708,-2626.708,2,0,0
11/10/2014,Breakup,-2150,401,50,4,1,405,-2088.3784,-2088.3784,1,0,0
11/11/2014,Breakdown,-3100,5903,1300,97,1,5904,-3038.0688,-3038.0688,1,0,0
11/11/2014,BreakdownCounterTrend,-4000,1682,600,254,2,1867,-3426.116,-3426.116,2,0,0
11/12/2014,BreakdownCounterTrend,-1900,6410,2950,2253,1,9751,1073.58,-388.1112,2,1461.6912,1
11/12/2014,Breakup,-650,796,7900,2818,0,4689,5161.7456,0,1,5161.7456,1
11/13/2014,Breakdown,-2250,5725,0,0,1,5756,-2038.2656,-2038.2656,1,0,0
11/13/2014,BreakdownCounterTrend,-6750,2787,800,107,2,2931,-6176.7072,-6176.7072,2,0,0
11/13/2014,Breakup,-1250,546,5650,2612,1,5076,-838.3584,-838.3584,1,0,0
11/14/2014,BreakdownCounterTrend,-1650,7363,1800,2092,1,7366,-1488.4488,-1488.4488,1,0,0
11/14/2014,Breakup,-850,430,1500,24,1,1200,-388.4856,-388.4856,1,0,0
11/17/2014,Breakdown,-1550,109,7550,6904,0,9808,4611.7768,0,1,4611.7768,1
11/18/2014,Breakdown,-300,1350,6500,6628,0,8849,2462.2592,0,1,2462.2592,1
11/18/2014,BreakdownCounterTrend,-150,1,5050,1911,0,2612,2262.3696,0,1,2262.3696,1
11/18/2014,Breakup,-2200,1645,250,1013,1,1649,-2087.684,-2087.684,1,0,0
11/19/2014,BreakdownCounterTrend,-2000,919,4250,7841,0,9248,612.5688,0,1,612.5688,1
11/19/2014,Breakdown,-2750,1022,2650,4548,1,5955,-987.4056,-987.4056,1,0,0
11/20/2014,Breakdown,-1600,3209,500,123,1,3231,-1337.3856,-1337.3856,1,0,0
11/20/2014,Breakup,-2300,798,650,207,1,806,-1937.4048,-1937.4048,1,0,0
11/21/2014,BreakdownCounterTrend,-2900,1046,700,395,2,1292,-2174.8384,-2174.8384,2,0,0
11/21/2014,Breakup,-3150,3023,7450,5411,1,7840,475.1528,-2287.3816,2,2762.5344,1
11/24/2014,BreakdownCounterTrend,-1300,1012,50,332,1,1032,-1238.2176,-1238.2176,1,0,0
11/24/2014,Breakdown,-2300,3674,1050,454,1,4774,-2188.2264,-2188.2264,1,0,0
11/25/2014,Breakdown,-650,2403,3250,6951,1,9166,123.5776,-238.1968,2,361.7744,1
11/25/2014,BreakdownCounterTrend,-400,52,1950,2037,0,2684,11.8152,0,1,11.8152,1
11/25/2014,Breakup,-2800,3539,100,334,1,3539,-2738.1824,-2738.1824,1,0,0
11/26/2014,BreakdownCounterTrend,-650,397,150,276,1,416,-538.2256,-538.2256,1,0,0
11/26/2014,Breakup,-1100,1142,14800,6453,0,7719,11711.5448,0,1,11711.5448,1
11/27/2014,Breakdown,-500,113,0,0,1,538,-388.444,-388.444,1,0,0
11/28/2014,BreakdownCounterTrend,-1350,399,350,123,1,656,-438.4992,-438.4992,1,0,0
11/28/2014,Breakdown,-1200,4348,2700,1308,1,4369,-1038.368,-1038.368,1,0,0
12/1/2014,BreakdownCounterTrend,-100,0,10750,6229,0,7577,9562.5472,0,1,9562.5472,1
12/1/2014,Breakdown,-250,46,6650,1896,0,3244,5462.6128,0,1,5462.6128,1
12/1/2014,Breakup,-2250,6726,1650,4388,1,6770,-1887.6216,-1887.6216,1,0,0
12/2/2014,BreakdownCounterTrend,-1850,991,650,606,0,1440,112.1112,0,1,112.1112,1
12/2/2014,Breakup,-2500,485,20100,13669,0,16194,13962.3264,0,1,13962.3264,1
12/3/2014,BreakdownCounterTrend,-400,180,21900,8140,0,10760,11612.1224,0,1,11612.1224,1
12/3/2014,Breakdown,-2300,492,8800,1244,1,3865,-1487.668,-1487.668,1,0,0
12/4/2014,Breakup,-600,57,11050,4036,0,6129,6262.056,0,1,6262.056,1
12/5/2014,BreakdownCounterTrend,-3000,2716,5000,4378,0,5883,761.4352,0,1,761.4352,1
12/8/2014,BreakdownCounterTrend,-2500,5048,3300,6021,1,7771,-1938.5888,-1938.5888,1,0,0
12/8/2014,Breakdown,-5100,985,3400,1149,2,5087,-3977.0592,-3977.0592,2,0,0
12/8/2014,Breakup,-6050,3272,450,23,1,3273,-5938.5472,-5938.5472,1,0,0
12/9/2014,BreakdownCounterTrend,-2300,318,23400,7514,1,8345,16274.0024,-1338.1504,2,17612.1528,1
12/9/2014,Breakdown,-450,14,14700,4634,0,5337,9962.2752,0,1,9962.2752,1
12/9/2014,Breakup,-2250,1347,600,9,1,1350,-2188.1688,-2188.1688,1,0,0
12/10/2014,BreakdownCounterTrend,-900,659,2900,2405,0,2519,2062.3472,0,1,2062.3472,1
12/10/2014,Breakdown,-650,29,1850,574,0,688,1012.364,0,1,1012.364,1
12/10/2014,Breakup,-750,216,9150,3969,0,5526,3212.3624,0,1,3212.3624,1
12/11/2014,Breakdown,-6900,3022,1800,519,2,3041,-6724.4312,-6724.4312,2,0,0
12/11/2014,Breakup,-2350,1054,550,471,1,1064,-2287.2664,-2287.2664,1,0,0
12/12/2014,Breakdown,-3200,2008,6350,3289,2,11558,-1074.6064,-1074.6064,2,0,0
12/12/2014,Breakup,-2350,771,1050,268,1,772,-2187.3112,-2187.3112,1,0,0
12/15/2014,BreakdownCounterTrend,-2100,1950,1000,148,1,1966,-1786.7864,-1786.7864,1,0,0
12/15/2014,Breakup,-1550,2704,1150,74,1,2711,-1486.7768,-1486.7768,1,0,0
12/16/2014,BreakdownCounterTrend,-2250,1126,1400,2327,0,2331,1213.6712,0,1,1213.6712,1
12/16/2014,Breakdown,-150,81,1400,249,0,254,1213.6712,0,1,1213.6712,1
12/16/2014,Breakup,-2250,1208,1900,121,1,1218,-2136.3856,-2136.3856,1,0,0
12/17/2014,Breakdown,-4450,4251,5800,1255,2,9516,-4222.3064,-4222.3064,2,0,0
12/17/2014,Breakup,-3250,1654,1500,251,1,1685,-2736.1376,-2736.1376,1,0,0
12/18/2014,BreakdownCounterTrend,-5250,1256,6650,692,2,3440,-3109.2704,-4172.808,3,1063.5376,1
12/18/2014,Breakup,-2550,624,1650,330,2,1116,-2122.852,-2122.852,2,0,0
12/19/2014,BreakdownCounterTrend,-650,1152,1450,924,1,3563,-287.02,-287.02,1,0,0
12/22/2014,Breakup,-2250,1596,400,212,1,1600,-2137.5392,-2137.5392,1,0,0
12/23/2014,BreakdownCounterTrend,-650,5538,8150,14558,0,15499,5512.572,0,1,5512.572,1
12/23/2014,Breakdown,-1200,524,7450,8939,0,9879,4812.5832,0,1,4812.5832,1
12/23/2014,Breakup,-1950,1228,1100,640,1,1229,-1887.5496,-1887.5496,1,0,0
12/29/2014,Breakdown,-950,3542,1350,1248,1,3611,-888.1,-888.1,1,0,0
12/29/2014,Breakup,-2200,704,1550,207,1,717,-1888.22,-1888.22,1,0,0
12/30/2014,Breakdown,-1450,779,5700,4244,0,5968,4462.368,0,1,4462.368,1
12/31/2014,BreakdownCounterTrend,-1200,30,50,7,1,80,-1087.708,-1087.708,1,0,0
1/2/2015,BreakdownCounterTrend,-2550,4828,650,3739,1,4828,-2488.0696,-2488.0696,1,0,0
1/2/2015,Breakdown,-2950,3500,250,2411,1,3500,-2888.0632,-2888.0632,1,0,0
1/2/2015,Breakup,-3650,9128,550,7042,2,9395,-2576.168,-2576.168,2,0,0
1/5/2015,Breakdown,-100,0,3700,430,0,1010,1611.9512,0,1,1611.9512,1
1/5/2015,BreakdownCounterTrend,-1650,2894,3200,438,1,2898,-1538.3008,-1538.3008,1,0,0
1/5/2015,Breakup,-800,20,11200,5421,0,8266,5911.8136,0,1,5911.8136,1
1/6/2015,Breakdown,-1200,210,7700,8699,0,9541,3662.56,0,1,3662.56,1
1/6/2015,Breakup,-1300,1419,2350,738,0,2671,812.516,0,1,812.516,1
1/7/2015,BreakdownCounterTrend,-1250,6860,9050,2661,1,8773,-937.8208,-937.8208,1,0,0
1/7/2015,Breakdown,-2900,5445,7400,1246,1,7358,-2587.7944,-2587.7944,1,0,0
1/7/2015,Breakup,-150,0,10300,6811,0,7041,6912.2984,0,1,6912.2984,1
1/8/2015,BreakdownCounterTrend,-5100,2362,900,97,2,3644,-2726.2264,-2726.2264,2,0,0
1/9/2015,Breakdown,-200,0,6250,567,0,796,4211.716,0,1,4211.716,1
1/9/2015,BreakdownCounterTrend,-5500,1223,10750,3665,1,5115,4073.0744,-4638.5696,2,8711.644,1
1/9/2015,Breakup,-2150,2147,4850,12414,1,14793,-1588.5192,-1588.5192,1,0,0
1/12/2015,BreakdownCounterTrend,-2400,538,100,20,1,630,-1938.448,-1938.448,1,0,0
1/12/2015,Breakdown,-2850,170,0,0,1,170,-2738.288,-2738.288,1,0,0
1/12/2015,Breakup,-3650,3240,5150,3155,1,6143,-626.8792,-1938.4816,2,1311.6024,1
1/13/2015,BreakdownCounterTrend,-3300,1799,3150,630,1,1800,-3188.7608,-3188.7608,1,0,0
1/13/2015,Breakup,-2400,841,5700,3494,1,6750,522.5152,-38.7024,2,561.2176,1
1/14/2015,BreakdownCounterTrend,-850,5139,11400,11055,0,15039,6561.256,0,1,6561.256,1
1/14/2015,Breakdown,-150,1,8950,3315,0,7299,4111.2952,0,1,4111.2952,1
1/15/2015,Breakup,-1600,1063,9200,6681,0,7379,7311.1368,0,1,7311.1368,1
1/16/2015,BreakdownCounterTrend,-2250,667,250,23,1,3267,-1888.6904,-1888.6904,1,0,0
1/16/2015,Breakdown,-3550,3960,3650,1320,2,10653,-3077.3888,-3077.3888,2,0,0
1/16/2015,Breakup,-1650,2784,1550,903,1,2791,-1588.6888,-1588.6888,1,0,0
1/19/2015,Breakdown,-1750,490,8450,2863,0,4038,5462.0512,0,1,5462.0512,1
1/20/2015,BreakdownCounterTrend,-1550,5407,4100,2167,1,5409,-1488.2248,-1488.2248,1,0,0
1/20/2015,Breakup,-3950,1689,9100,6312,0,14895,4973.5288,0,2,4973.5288,2
1/21/2015,BreakdownCounterTrend,-2500,1387,1250,635,1,1387,-2438.904,-2438.904,1,0,0
1/21/2015,Breakup,-2050,311,4950,8616,0,11750,2311.1672,0,1,2311.1672,1
1/22/2015,BreakdownCounterTrend,-900,3108,2650,1803,0,3502,1110.748,0,1,1110.748,1
1/22/2015,Breakdown,-2550,1617,4400,965,1,5250,721.5904,-189.2312,2,910.8216,1
1/22/2015,Breakup,-4100,1036,4450,1826,1,3308,-2928.4984,-3289.2392,2,360.7408,1
1/23/2015,BreakdownCounterTrend,-550,2792,4150,1070,1,5674,-289.7272,-289.7272,1,0,0
1/23/2015,Breakup,-1250,562,400,57,1,564,-1189.7352,-1189.7352,1,0,0
1/26/2015,Breakdown,-1450,1620,900,1954,1,3265,-889.7016,-889.7016,1,0,0
1/26/2015,Breakup,-700,52,4400,1090,0,2488,2110.2408,0,1,2110.2408,1
1/27/2015,Breakdown,-4600,4140,7600,7597,3,11916,-2708.5064,-3918.896,4,1210.3896,1
1/27/2015,Breakup,-300,3,4550,598,0,2456,2110.38,0,1,2110.38,1
1/28/2015,Breakdown,-2100,484,100,26,1,487,-1939.648,-1939.648,1,0,0
1/28/2015,Breakup,-500,119,9900,8293,0,13039,1460.2896,0,1,1460.2896,1
1/29/2015,Breakdown,-1850,1974,1550,1032,1,4024,-1589.3576,-1589.3576,1,0,0
1/30/2015,Breakdown,-1950,1574,450,184,1,1581,-1839.3568,-1839.3568,1,0,0
2/2/2015,BreakdownCounterTrend,-1900,6743,2050,4896,1,6747,-1689.1176,-1689.1176,1,0,0
2/2/2015,Breakdown,-3100,2641,850,794,1,2645,-2889.0984,-2889.0984,1,0,0
2/3/2015,Breakdown,-1950,1097,3600,1339,1,5277,221.6368,-789.2584,2,1010.8952,1
2/3/2015,BreakdownCounterTrend,-1250,380,350,111,1,645,-789.2584,-789.2584,1,0,0
2/3/2015,Breakup,-1700,2566,3000,1192,1,3391,-1239.272,-1239.272,1,0,0
2/4/2015,BreakdownCounterTrend,-1100,546,7200,6453,0,9409,4460.4304,0,1,4460.4304,1
2/4/2015,Breakdown,-800,74,6200,3844,0,6799,3460.4464,0,1,3460.4464,1
2/5/2015,Breakdown,-150,60,6500,2246,0,4522,1660.4224,0,1,1660.4224,1
2/6/2015,BreakdownCounterTrend,-300,3,3250,1763,0,3873,510.4696,0,1,510.4696,1
2/6/2015,Breakdown,-1400,539,1600,720,1,7828,-1139.544,-1139.544,1,0,0
2/9/2015,BreakdownCounterTrend,-550,5097,2150,6018,1,6275,-239.3376,-239.3376,1,0,0
2/9/2015,Breakdown,-3500,878,650,481,2,900,-3278.584,-3278.584,2,0,0
2/9/2015,Breakup,-3650,1185,0,0,1,1186,-3389.3416,-3389.3416,1,0,0
2/10/2015,Breakdown,-1050,332,100,66,1,379,-789.2184,-789.2184,1,0,0
2/10/2015,BreakdownCounterTrend,-900,1686,250,60,1,1731,-789.2232,-789.2232,1,0,0
2/10/2015,Breakup,-4100,2872,4700,1179,2,14240,-2228.5416,-2228.5416,2,0,0
2/11/2015,Breakdown,-400,7,3700,2457,0,3960,1461.0768,0,1,1461.0768,1
2/11/2015,BreakdownCounterTrend,-1900,2003,1800,332,1,2009,-1638.8736,-1638.8736,1,0,0
2/12/2015,Breakdown,-2150,1360,250,10,1,1371,-2039.0448,-2039.0448,1,0,0
2/12/2015,BreakdownCounterTrend,-2800,2698,1500,79,2,2721,-2427.8728,-2427.8728,2,0,0
2/12/2015,Breakup,-950,434,14600,3515,0,14421,6011.06,0,1,6011.06,1
2/13/2015,BreakdownCounterTrend,-2100,709,1500,69,2,2446,-1528.9384,-1528.9384,2,0,0
2/13/2015,Breakup,-3800,5209,4450,2253,2,12187,-1218.4256,-1928.9832,3,710.5576,1
2/16/2015,BreakdownCounterTrend,-1000,5339,350,73,1,5404,-789.6184,-789.6184,1,0,0
2/16/2015,Breakdown,-1850,691,1950,2085,1,4325,-929.2024,-1089.6136,2,160.4112,1
2/16/2015,Breakup,-2300,2655,100,3,1,2660,-2239.6288,-2239.6288,1,0,0
2/17/2015,BreakdownCounterTrend,-350,3,3700,2400,0,6352,1660.28,0,1,1660.28,1
2/17/2015,Breakup,-750,158,900,2311,0,2607,110.3016,0,1,110.3016,1
2/18/2015,Breakup,-1400,110,0,0,1,111,-1339.7696,-1339.7696,1,0,0
2/23/2015,BreakdownCounterTrend,-1300,2716,2200,1676,1,2721,-1139.7552,-1139.7552,1,0,0
2/23/2015,Breakdown,-1300,2716,2200,1676,1,2721,-1139.7552,-1139.7552,1,0,0
2/23/2015,Breakup,-1700,2752,600,643,1,2753,-1589.7512,-1589.7512,1,0,0
2/24/2015,BreakdownCounterTrend,-1200,333,0,0,1,888,-639.5888,-639.5888,1,0,0
2/24/2015,Breakdown,-3050,3064,400,110,2,4033,-2879.0384,-2879.0384,2,0,0
2/24/2015,Breakup,-500,93,2600,4413,0,7430,1110.4264,0,1,1110.4264,1
2/25/2015,Breakdown,-300,13,6100,4582,0,5982,4160.336,0,1,4160.336,1
2/25/2015,BreakdownCounterTrend,-2150,1542,700,45,1,1543,-2089.7896,-2089.7896,1,0,0
2/25/2015,Breakup,-5850,2566,1450,94,2,2636,-5179.5376,-5179.5376,2,0,0
2/26/2015,BreakdownCounterTrend,-200,2,4500,385,0,2436,1960.3264,0,1,1960.3264,1
2/26/2015,Breakup,-750,70,17500,3863,0,13734,6370.668,0,2,6370.668,2
2/27/2015,BreakdownCounterTrend,-500,0,5400,2461,0,5345,2160.0912,0,1,2160.0912,1
2/27/2015,Breakdown,-1000,746,950,43,1,763,-839.7712,-839.7712,1,0,0
2/27/2015,Breakup,-200,5,9600,757,0,2481,5660.1392,0,1,5660.1392,1
3/3/2015,BreakdownCounterTrend,-1000,369,12800,8308,0,9247,10660.4864,0,1,10660.4864,1
3/3/2015,Breakdown,-1100,91,11250,6078,0,7017,9110.5112,0,1,9110.5112,1
3/4/2015,BreakdownCounterTrend,-1300,458,10450,5492,0,6882,7910.8856,0,1,7910.8856,1
3/4/2015,Breakdown,-1300,458,10450,5492,0,6882,7910.8856,0,1,7910.8856,1
3/4/2015,Breakup,-1900,2463,650,14,1,2980,-1739.2736,-1739.2736,1,0,0
3/5/2015,BreakdownCounterTrend,-800,282,8750,8117,0,9245,5611.2968,0,1,5611.2968,1
3/5/2015,Breakdown,-3600,637,3450,3979,1,8122,-2227.4152,-2538.7968,2,311.3816,1
3/6/2015,BreakdownCounterTrend,-1100,670,3500,3714,0,9000,1011.4152,0,1,1011.4152,1
3/6/2015,Breakdown,-950,800,3350,2722,0,8008,861.4176,0,1,861.4176,1
3/9/2015,Breakdown,-2150,892,200,8,1,6284,-1938.2928,-1938.2928,1,0,0
3/9/2015,BreakdownCounterTrend,-5400,3169,1500,295,2,10519,-3276.7968,-3276.7968,2,0,0
3/9/2015,Breakup,-3700,2398,3500,116,1,2399,-3638.5024,-3638.5024,1,0,0
3/10/2015,Breakdown,-550,21,7900,3135,0,6423,1511.636,0,1,1511.636,1
3/10/2015,Breakup,-5100,2461,100,3,1,2462,-5038.2752,-5038.2752,1,0,0
3/11/2015,Breakdown,-2100,6341,5900,13948,0,15670,4262.0224,0,1,4262.0224,1
3/12/2015,BreakdownCounterTrend,-700,155,3150,2426,0,3761,1461.9888,0,1,1461.9888,1
3/13/2015,BreakdownCounterTrend,-1300,7721,3200,11104,0,16089,2461.9136,0,1,2461.9136,1
3/13/2015,Breakdown,-2300,975,300,33,1,5017,-438.04,-438.04,1,0,0
3/16/2015,BreakdownCounterTrend,-3150,5829,1600,1080,2,5849,-2926.4728,-2926.4728,2,0,0
3/16/2015,Breakup,-4950,1827,4900,5203,1,11567,-614.7008,-1788.2248,3,1173.524,2
3/17/2015,BreakdownCounterTrend,-700,998,10500,3052,0,8675,3411.7208,0,1,3411.7208,1
3/17/2015,Breakdown,-600,345,8150,1193,0,6816,1061.7584,0,1,1061.7584,1
3/17/2015,Breakup,-500,586,950,1707,1,6691,-188.3416,-188.3416,1,0,0
3/18/2015,Breakdown,-550,30,2750,578,0,2658,1811.3512,0,1,1811.3512,1
3/18/2015,BreakdownCounterTrend,-2400,1344,2850,580,1,3986,72.6456,-1738.7056,2,1811.3512,1
3/18/2015,Breakup,-4500,1298,2800,11398,1,12560,-1427.3832,-1838.712,2,411.3288,1
3/20/2015,BreakdownCounterTrend,-1200,1053,1750,3043,0,5754,510.9192,0,1,510.9192,1
3/20/2015,Breakdown,-1200,674,350,30,1,2740,-889.0584,-889.0584,1,0,0
3/20/2015,Breakup,-2000,544,800,74,1,547,-1939.1264,-1939.1264,1,0,0
3/23/2015,BreakdownCounterTrend,-750,240,4850,2839,0,6987,1160.7968,0,1,1160.7968,1
3/23/2015,Breakdown,-900,1785,3250,603,1,4751,-439.1776,-439.1776,1,0,0
3/23/2015,Breakup,-2800,664,2750,181,0,11429,10.7768,0,1,10.7768,1
3/24/2015,Breakdown,-750,27,1050,691,0,778,310.9368,0,1,310.9368,1
3/24/2015,BreakdownCounterTrend,-2050,553,500,61,2,589,-1728.204,-1728.204,2,0,0
3/24/2015,Breakup,-800,84,1000,526,1,2607,-689.0872,-689.0872,1,0,0
3/25/2015,BreakdownCounterTrend,-900,52,3050,6603,1,8601,-689.2504,-689.2504,1,0,0
3/25/2015,Breakdown,-1950,2553,1950,571,1,2570,-1789.2328,-1789.2328,1,0,0
3/25/2015,Breakup,-2600,1519,1650,226,1,1521,-2539.2304,-2539.2304,1,0,0
3/26/2015,BreakdownCounterTrend,-2400,1165,2750,7581,0,8015,1760.7392,0,1,1760.7392,1
3/26/2015,Breakdown,-650,52,250,438,1,873,-739.2208,-739.2208,1,0,0
3/26/2015,Breakup,-2100,1803,750,827,1,1809,-1889.3272,-1889.3272,1,0,0
3/27/2015,BreakdownCounterTrend,-850,657,1900,3437,0,5889,610.8072,0,1,610.8072,1
3/27/2015,Breakdown,-2350,1054,1300,1636,1,5002,-1378.3504,-1389.1672,2,10.8168,1
3/27/2015,Breakup,-350,5,2250,1419,0,6621,260.7968,0,1,260.7968,1
3/30/2015,BreakdownCounterTrend,-1250,763,2250,3357,0,3377,1860.12,0,1,1860.12,1
3/30/2015,Breakdown,-750,367,250,622,1,642,-139.848,-139.848,1,0,0
3/30/2015,Breakup,-3100,337,2250,5419,0,6414,260.0832,0,1,260.0832,1
3/31/2015,Breakdown,-2450,1373,650,257,1,1374,-2389.9512,-2389.9512,1,0,0
3/31/2015,Breakup,-4300,6741,2800,2561,3,8609,-3269.9096,-3269.9096,3,0,0
4/1/2015,BreakdownCounterTrend,-2100,1693,200,0,1,1747,-1890.1224,-1890.1224,1,0,0
4/1/2015,Breakup,-2000,9159,800,5873,1,9200,-1840.1216,-1840.1216,1,0,0
4/2/2015,BreakdownCounterTrend,-2800,2028,0,0,1,2028,-2740.32,-2740.32,1,0,0
4/2/2015,Breakup,-1450,3162,2350,1275,1,3165,-1390.3016,-1390.3016,1,0,0
4/8/2015,Breakdown,-4200,2685,1450,553,1,2749,-4141.616,-4141.616,1,0,0
4/8/2015,BreakdownCounterTrend,-4250,3509,1400,1377,1,3573,-4191.6152,-4191.6152,1,0,0
4/10/2015,Breakup,-1600,258,3550,1233,0,3917,3156.5424,0,1,3156.5424,1
4/13/2015,Breakup,-2250,619,20800,5554,0,6980,16205.5848,0,1,16205.5848,1
4/14/2015,BreakdownCounterTrend,-750,18,15950,7465,0,9338,12655.6448,0,1,12655.6448,1
4/14/2015,Breakdown,-1150,97,6750,1253,0,3126,3455.792,0,1,3455.792,1
4/15/2015,BreakdownCounterTrend,-3100,40,7050,1125,1,2614,-244.1584,-244.1584,1,0,0
4/15/2015,Breakup,-3350,4374,7500,2147,1,4376,-3094.2104,-3094.2104,1,0,0
4/16/2015,Breakdown,-2850,2240,2850,997,1,2253,-2594.3096,-2594.3096,1,0,0
4/16/2015,BreakdownCounterTrend,-5050,4617,5500,3975,2,9083,-4188.7056,-4188.7056,2,0,0
4/16/2015,Breakup,-8650,2790,5100,1336,3,4645,-7333.1408,-7333.1408,3,0,0
4/17/2015,Breakdown,-850,720,10800,1608,0,3254,5505.556,0,1,5505.556,1
4/17/2015,BreakdownCounterTrend,-1650,3440,2200,1192,1,3442,-1294.6072,-1294.6072,1,0,0
4/17/2015,Breakup,-5700,1256,0,0,1,1256,-5644.6816,-5644.6816,1,0,0
4/20/2015,Breakdown,-450,1,28300,5185,0,8154,22956.2368,0,1,22956.2368,1
4/21/2015,BreakdownCounterTrend,-2350,1109,3650,2018,1,4123,-1694.2792,-1694.2792,1,0,0
4/21/2015,Breakdown,-3150,2318,2300,216,1,2321,-3044.2576,-3044.2576,1,0,0
4/21/2015,Breakup,-3400,502,20950,12374,0,13395,16161.3704,0,2,16161.3704,2
4/22/2015,BreakdownCounterTrend,-800,22,0,0,1,38,-794.6808,-794.6808,1,0,0
4/22/2015,Breakdown,-4800,1329,4950,191,1,3545,-2494.636,-2494.636,1,0,0
4/22/2015,Breakup,-350,3801,5800,2196,1,3802,-294.7592,-294.7592,1,0,0
4/23/2015,Breakdown,-3600,2198,19150,5241,1,14182,6110.2608,-1695.0008,2,7805.2616,1
4/24/2015,Breakdown,-900,44,8100,5491,0,7164,4055.6752,0,1,4055.6752,1
4/24/2015,Breakup,-4750,1578,5300,4377,0,4591,3705.3288,0,1,3705.3288,1
4/27/2015,BreakdownCounterTrend,-150,0,5950,970,0,1746,2904.4072,0,1,2904.4072,1
4/28/2015,Breakdown,-7150,4083,5300,831,2,6278,-6790.7616,-6790.7616,2,0,0
4/29/2015,Breakdown,-3200,1468,8350,207,1,1469,-2995.3256,-2995.3256,1,0,0
4/29/2015,BreakdownCounterTrend,-6900,3439,8350,1159,2,3445,-6590.6544,-6590.6544,2,0,0
4/29/2015,Breakup,-5800,1492,3200,2930,2,4541,-4240.62,-4240.62,2,0,0
4/30/2015,BreakdownCounterTrend,-700,697,5000,1810,0,4235,1505.044,0,1,1505.044,1
4/30/2015,Breakdown,-3600,792,100,109,1,851,-3344.8784,-3344.8784,1,0,0
5/5/2015,Breakdown,-2850,1074,12800,5230,0,9882,8905.7304,0,1,8905.7304,1
5/7/2015,Breakdown,-2800,226,7250,1516,0,3039,3256.1728,0,1,3256.1728,1
5/7/2015,Breakup,-3600,1154,950,39,1,1160,-3393.8008,-3393.8008,1,0,0
5/8/2015,BreakdownCounterTrend,-3900,10561,7350,7783,1,10572,-3543.9664,-3543.9664,1,0,0
5/8/2015,Breakdown,-6550,4246,4700,1467,1,4257,-6193.924,-6193.924,1,0,0
5/8/2015,Breakup,-5950,1034,6300,3768,1,6162,-1038.0248,-3393.9544,2,2355.9296,1
5/11/2015,Breakdown,-3800,1950,1600,419,2,1958,-3688.4528,-3688.4528,2,0,0
5/11/2015,Breakup,-2400,458,950,112,1,1753,-1694.228,-1694.228,1,0,0
5/12/2015,Breakdown,-2900,426,8550,1579,1,2019,3812.1392,-2694.0104,2,6506.1496,1
5/12/2015,BreakdownCounterTrend,-1150,337,3000,2104,1,2472,-544.0448,-544.0448,1,0,0
5/13/2015,BreakdownCounterTrend,-900,1375,14500,6745,0,8401,9706.3224,0,1,9706.3224,1
5/13/2015,Breakdown,-200,3,13450,4839,0,6495,8656.3392,0,1,8656.3392,1
5/14/2015,BreakdownCounterTrend,-1050,927,5100,7553,0,9180,306.4728,0,1,306.4728,1
5/14/2015,Breakdown,-1350,1459,4150,6412,1,8040,-643.512,-643.512,1,0,0
5/15/2015,Breakdown,-3450,2414,1650,439,1,2418,-3143.7072,-3143.7072,1,0,0
5/15/2015,Breakup,-2550,8162,29300,11616,0,15816,21955.8976,0,1,21955.8976,1
5/18/2015,Breakdown,-2500,508,4400,5550,1,5883,-293.8968,-293.8968,1,0,0
5/19/2015,BreakdownCounterTrend,-3550,6298,3750,2130,1,6300,-3394.2312,-3394.2312,1,0,0
